device_id,timestamp,kwh,location
E-001,2025-10-18T15:00:00+00:00,1.094,CLUJ-B
E-001,2025-10-18T16:00:00+00:00,1.029,CLUJ-B
E-001,2025-10-18T17:00:00+00:00,1.174,CLUJ-B
E-001,2025-10-18T18:00:00+00:00,0.707,CLUJ-B
E-001,2025-10-18T19:00:00+00:00,1.037,CLUJ-B
E-001,2025-10-18T20:00:00+00:00,1.112,CLUJ-B
E-001,2025-10-18T21:00:00+00:00,0.548,CLUJ-B
E-001,2025-10-18T22:00:00+00:00,0.663,CLUJ-B
E-001,2025-10-18T23:00:00+00:00,0.492,CLUJ-B
E-001,2025-10-19T00:00:00+00:00,0.846,CLUJ-B
E-001,2025-10-19T01:00:00+00:00,1.044,CLUJ-B
E-001,2025-10-19T02:00:00+00:00,1.2,CLUJ-B
E-001,2025-10-19T03:00:00+00:00,0.915,CLUJ-B
E-001,2025-10-19T04:00:00+00:00,1.226,CLUJ-B
E-001,2025-10-19T05:00:00+00:00,0.624,CLUJ-B
E-001,2025-10-19T06:00:00+00:00,0.559,CLUJ-B
E-001,2025-10-19T07:00:00+00:00,0.889,CLUJ-B
E-001,2025-10-19T08:00:00+00:00,0.977,CLUJ-B
E-001,2025-10-19T09:00:00+00:00,0.893,CLUJ-B
E-001,2025-10-19T10:00:00+00:00,0.487,CLUJ-B
E-001,2025-10-19T11:00:00+00:00,0.882,CLUJ-B
E-001,2025-10-19T12:00:00+00:00,0.639,CLUJ-B
E-001,2025-10-19T13:00:00+00:00,1.034,CLUJ-B
E-001,2025-10-19T14:00:00+00:00,0.973,CLUJ-B
E-001,2025-10-19T15:00:00+00:00,0.712,CLUJ-B
E-001,2025-10-19T16:00:00+00:00,0.797,CLUJ-B
E-001,2025-10-19T17:00:00+00:00,0.688,CLUJ-B
E-001,2025-10-19T18:00:00+00:00,0.887,CLUJ-B
E-001,2025-10-19T19:00:00+00:00,1.091,CLUJ-B
E-001,2025-10-19T20:00:00+00:00,0.703,CLUJ-B
E-001,2025-10-19T21:00:00+00:00,1.001,CLUJ-B
E-001,2025-10-19T22:00:00+00:00,0.794,CLUJ-B
E-001,2025-10-19T23:00:00+00:00,0.741,CLUJ-B
E-001,2025-10-20T00:00:00+00:00,0.879,CLUJ-B
E-001,2025-10-20T01:00:00+00:00,0.693,CLUJ-B
E-001,2025-10-20T02:00:00+00:00,0.789,CLUJ-B
E-001,2025-10-20T03:00:00+00:00,0.66,CLUJ-B
E-001,2025-10-20T04:00:00+00:00,1.293,CLUJ-B
E-001,2025-10-20T05:00:00+00:00,0.907,CLUJ-B
E-001,2025-10-20T06:00:00+00:00,0.76,CLUJ-B
E-001,2025-10-20T07:00:00+00:00,0.943,CLUJ-B
E-001,2025-10-20T08:00:00+00:00,0.878,CLUJ-B
E-001,2025-10-20T09:00:00+00:00,0.856,CLUJ-B
E-001,2025-10-20T10:00:00+00:00,1.023,CLUJ-B
E-001,2025-10-20T11:00:00+00:00,1.052,CLUJ-B
E-001,2025-10-20T12:00:00+00:00,0.794,CLUJ-B
E-001,2025-10-20T13:00:00+00:00,0.785,CLUJ-B
E-001,2025-10-20T14:00:00+00:00,0.845,CLUJ-B
E-001,2025-10-20T15:00:00+00:00,0.44,CLUJ-B
E-001,2025-10-20T16:00:00+00:00,0.597,CLUJ-B
E-001,2025-10-20T17:00:00+00:00,1.173,CLUJ-B
E-001,2025-10-20T18:00:00+00:00,1.229,CLUJ-B
E-001,2025-10-20T19:00:00+00:00,0.85,CLUJ-B
E-001,2025-10-20T20:00:00+00:00,1.015,CLUJ-B
E-001,2025-10-20T21:00:00+00:00,0.962,CLUJ-B
E-001,2025-10-20T22:00:00+00:00,1.516,CLUJ-B
E-001,2025-10-20T23:00:00+00:00,1.124,CLUJ-B
E-001,2025-10-21T00:00:00+00:00,0.874,CLUJ-B
E-001,2025-10-21T01:00:00+00:00,0.709,CLUJ-B
E-001,2025-10-21T02:00:00+00:00,0.579,CLUJ-B
E-001,2025-10-21T03:00:00+00:00,0.941,CLUJ-B
E-001,2025-10-21T04:00:00+00:00,0.749,CLUJ-B
E-001,2025-10-21T05:00:00+00:00,0.616,CLUJ-B
E-001,2025-10-21T06:00:00+00:00,0.771,CLUJ-B
E-001,2025-10-21T07:00:00+00:00,0.684,CLUJ-B
E-001,2025-10-21T08:00:00+00:00,1.237,CLUJ-B
E-001,2025-10-21T09:00:00+00:00,1.076,CLUJ-B
E-001,2025-10-21T10:00:00+00:00,0.898,CLUJ-B
E-001,2025-10-21T11:00:00+00:00,1.196,CLUJ-B
E-001,2025-10-21T12:00:00+00:00,0.915,CLUJ-B
E-001,2025-10-21T13:00:00+00:00,0.728,CLUJ-B
E-001,2025-10-21T14:00:00+00:00,1.205,CLUJ-B
E-001,2025-10-21T15:00:00+00:00,1.008,CLUJ-B
E-001,2025-10-21T16:00:00+00:00,0.693,CLUJ-B
E-001,2025-10-21T17:00:00+00:00,0.862,CLUJ-B
E-001,2025-10-21T18:00:00+00:00,0.725,CLUJ-B
E-001,2025-10-21T19:00:00+00:00,0.623,CLUJ-B
E-002,2025-10-01T00:00:00+00:00,0.617,CLUJ-D
E-002,2025-10-01T01:00:00+00:00,1.019,CLUJ-D
E-002,2025-10-01T02:00:00+00:00,0.484,CLUJ-D
E-002,2025-10-01T03:00:00+00:00,0.896,CLUJ-D
E-002,2025-10-01T04:00:00+00:00,0.777,CLUJ-D
E-002,2025-10-01T05:00:00+00:00,0.648,CLUJ-D
E-002,2025-10-01T06:00:00+00:00,1.138,CLUJ-D
E-002,2025-10-01T07:00:00+00:00,0.892,CLUJ-D
E-002,2025-10-01T08:00:00+00:00,0.935,CLUJ-D
E-002,2025-10-01T09:00:00+00:00,1.082,CLUJ-D
E-002,2025-10-01T10:00:00+00:00,0.898,CLUJ-D
E-002,2025-10-01T11:00:00+00:00,0.99,CLUJ-D
E-002,2025-10-01T12:00:00+00:00,1.063,CLUJ-D
E-002,2025-10-01T13:00:00+00:00,1.013,CLUJ-D
E-002,2025-10-01T14:00:00+00:00,0.957,CLUJ-D
E-002,2025-10-01T15:00:00+00:00,1.257,CLUJ-D
E-002,2025-10-01T16:00:00+00:00,1.148,CLUJ-D
E-002,2025-10-01T17:00:00+00:00,0.883,CLUJ-D
E-002,2025-10-01T18:00:00+00:00,0.718,CLUJ-D
E-002,2025-10-01T19:00:00+00:00,1.028,CLUJ-D
E-002,2025-10-01T20:00:00+00:00,0.943,CLUJ-D
E-002,2025-10-01T21:00:00+00:00,1.242,CLUJ-D
E-002,2025-10-01T22:00:00+00:00,1.097,CLUJ-D
E-002,2025-10-01T23:00:00+00:00,1.053,CLUJ-D
E-002,2025-10-02T00:00:00+00:00,0.903,CLUJ-D
E-002,2025-10-02T01:00:00+00:00,0.725,CLUJ-D
E-002,2025-10-02T02:00:00+00:00,0.86,CLUJ-D
E-002,2025-10-02T03:00:00+00:00,0.995,CLUJ-D
E-002,2025-10-02T04:00:00+00:00,0.554,CLUJ-D
E-002,2025-10-02T05:00:00+00:00,1.148,CLUJ-D
E-002,2025-10-02T06:00:00+00:00,1.313,CLUJ-D
E-002,2025-10-02T07:00:00+00:00,0.511,CLUJ-D
E-002,2025-10-02T08:00:00+00:00,0.62,CLUJ-D
E-002,2025-10-02T09:00:00+00:00,0.946,CLUJ-D
E-002,2025-10-02T10:00:00+00:00,0.783,CLUJ-D
E-002,2025-10-02T11:00:00+00:00,0.952,CLUJ-D
E-002,2025-10-02T12:00:00+00:00,0.886,CLUJ-D
E-002,2025-10-02T13:00:00+00:00,0.695,CLUJ-D
E-002,2025-10-02T14:00:00+00:00,1.158,CLUJ-D
E-002,2025-10-02T15:00:00+00:00,0.993,CLUJ-D
E-002,2025-10-02T16:00:00+00:00,0.788,CLUJ-D
E-002,2025-10-02T17:00:00+00:00,1.201,CLUJ-D
E-002,2025-10-02T18:00:00+00:00,0.798,CLUJ-D
E-002,2025-10-02T19:00:00+00:00,0.652,CLUJ-D
E-002,2025-10-02T20:00:00+00:00,0.937,CLUJ-D
E-002,2025-10-02T21:00:00+00:00,0.971,CLUJ-D
E-002,2025-10-02T22:00:00+00:00,1.006,CLUJ-D
E-002,2025-10-02T23:00:00+00:00,1.039,CLUJ-D
E-002,2025-10-03T00:00:00+00:00,1.003,CLUJ-D
E-002,2025-10-03T01:00:00+00:00,0.995,CLUJ-D
E-002,2025-10-03T02:00:00+00:00,0.785,CLUJ-D
E-002,2025-10-03T03:00:00+00:00,0.764,CLUJ-D
E-002,2025-10-03T04:00:00+00:00,1.048,CLUJ-D
E-002,2025-10-03T05:00:00+00:00,0.949,CLUJ-D
E-002,2025-10-03T06:00:00+00:00,1.064,CLUJ-D
E-002,2025-10-03T07:00:00+00:00,0.559,CLUJ-D
E-002,2025-10-03T08:00:00+00:00,0.8,CLUJ-D
E-002,2025-10-03T09:00:00+00:00,1.281,CLUJ-D
E-002,2025-10-03T10:00:00+00:00,1.011,CLUJ-D
E-002,2025-10-03T11:00:00+00:00,0.959,CLUJ-D
E-002,2025-10-03T12:00:00+00:00,1.042,CLUJ-D
E-002,2025-10-03T13:00:00+00:00,1.342,CLUJ-D
E-002,2025-10-03T14:00:00+00:00,1.3,CLUJ-D
E-002,2025-10-03T15:00:00+00:00,0.584,CLUJ-D
E-002,2025-10-03T16:00:00+00:00,0.658,CLUJ-D
E-002,2025-10-03T17:00:00+00:00,0.577,CLUJ-D
E-002,2025-10-03T18:00:00+00:00,0.751,CLUJ-D
E-002,2025-10-03T19:00:00+00:00,0.911,CLUJ-D
E-002,2025-10-03T20:00:00+00:00,0.948,CLUJ-D
E-002,2025-10-03T21:00:00+00:00,0.594,CLUJ-D
E-002,2025-10-03T22:00:00+00:00,0.527,CLUJ-D
E-002,2025-10-03T23:00:00+00:00,0.747,CLUJ-D
E-002,2025-10-04T00:00:00+00:00,1.083,CLUJ-D
E-002,2025-10-04T01:00:00+00:00,1.118,CLUJ-D
E-002,2025-10-04T02:00:00+00:00,1.241,CLUJ-D
E-002,2025-10-04T03:00:00+00:00,0.894,CLUJ-D
E-002,2025-10-04T04:00:00+00:00,1.066,CLUJ-D
E-002,2025-10-04T05:00:00+00:00,1.102,CLUJ-D
E-002,2025-10-04T06:00:00+00:00,0.801,CLUJ-D
E-002,2025-10-04T07:00:00+00:00,0.978,CLUJ-D
E-002,2025-10-04T08:00:00+00:00,1.032,CLUJ-D
E-002,2025-10-04T09:00:00+00:00,0.718,CLUJ-D
E-002,2025-10-04T10:00:00+00:00,1.228,CLUJ-D
E-002,2025-10-04T11:00:00+00:00,0.892,CLUJ-D
E-002,2025-10-04T12:00:00+00:00,0.917,CLUJ-D
E-002,2025-10-04T13:00:00+00:00,0.711,CLUJ-D
E-002,2025-10-04T14:00:00+00:00,0.744,CLUJ-D
E-002,2025-10-04T15:00:00+00:00,0.461,CLUJ-D
E-002,2025-10-04T16:00:00+00:00,0.911,CLUJ-D
E-002,2025-10-04T17:00:00+00:00,1.401,CLUJ-D
E-002,2025-10-04T18:00:00+00:00,0.696,CLUJ-D
E-002,2025-10-04T19:00:00+00:00,1.495,CLUJ-D
E-002,2025-10-04T20:00:00+00:00,1.183,CLUJ-D
E-002,2025-10-04T21:00:00+00:00,0.805,CLUJ-D
E-002,2025-10-04T22:00:00+00:00,0.905,CLUJ-D
E-002,2025-10-04T23:00:00+00:00,0.873,CLUJ-D
E-002,2025-10-05T00:00:00+00:00,1.241,CLUJ-D
E-002,2025-10-05T01:00:00+00:00,1.003,CLUJ-D
E-002,2025-10-05T02:00:00+00:00,1.136,CLUJ-D
E-002,2025-10-05T03:00:00+00:00,0.972,CLUJ-D
E-002,2025-10-05T04:00:00+00:00,0.878,CLUJ-D
E-002,2025-10-05T05:00:00+00:00,0.965,CLUJ-D
E-002,2025-10-05T06:00:00+00:00,0.819,CLUJ-D
E-002,2025-10-05T07:00:00+00:00,0.61,CLUJ-D
E-002,2025-10-05T08:00:00+00:00,1.063,CLUJ-D
E-002,2025-10-05T09:00:00+00:00,0.6,CLUJ-D
E-002,2025-10-05T10:00:00+00:00,0.846,CLUJ-D
E-002,2025-10-05T11:00:00+00:00,0.812,CLUJ-D
E-002,2025-10-05T12:00:00+00:00,1.029,CLUJ-D
E-002,2025-10-05T13:00:00+00:00,1.213,CLUJ-D
E-002,2025-10-05T14:00:00+00:00,1.141,CLUJ-D
E-002,2025-10-05T15:00:00+00:00,1.034,CLUJ-D
E-002,2025-10-05T16:00:00+00:00,0.774,CLUJ-D
E-002,2025-10-05T17:00:00+00:00,0.863,CLUJ-D
E-002,2025-10-05T18:00:00+00:00,0.834,CLUJ-D
E-002,2025-10-05T19:00:00+00:00,0.806,CLUJ-D
E-002,2025-10-05T20:00:00+00:00,0.82,CLUJ-D
E-002,2025-10-05T21:00:00+00:00,0.814,CLUJ-D
E-002,2025-10-05T22:00:00+00:00,0.805,CLUJ-D
E-002,2025-10-05T23:00:00+00:00,1.09,CLUJ-D
E-002,2025-10-06T00:00:00+00:00,0.689,CLUJ-D
E-002,2025-10-06T01:00:00+00:00,0.754,CLUJ-D
E-002,2025-10-06T02:00:00+00:00,0.583,CLUJ-D
E-002,2025-10-06T03:00:00+00:00,1.183,CLUJ-D
E-002,2025-10-06T04:00:00+00:00,0.741,CLUJ-D
E-002,2025-10-06T05:00:00+00:00,1.032,CLUJ-D
E-002,2025-10-06T06:00:00+00:00,0.995,CLUJ-D
E-002,2025-10-06T07:00:00+00:00,1.164,CLUJ-D
E-002,2025-10-06T08:00:00+00:00,0.858,CLUJ-D
E-002,2025-10-06T09:00:00+00:00,0.71,CLUJ-D
E-002,2025-10-06T10:00:00+00:00,0.589,CLUJ-D
E-002,2025-10-06T11:00:00+00:00,0.343,CLUJ-D
E-002,2025-10-06T12:00:00+00:00,0.932,CLUJ-D
E-002,2025-10-06T13:00:00+00:00,1.055,CLUJ-D
E-002,2025-10-06T14:00:00+00:00,0.994,CLUJ-D
E-002,2025-10-06T15:00:00+00:00,0.594,CLUJ-D
E-002,2025-10-06T16:00:00+00:00,1.108,CLUJ-D
E-002,2025-10-06T17:00:00+00:00,0.76,CLUJ-D
E-002,2025-10-06T18:00:00+00:00,0.719,CLUJ-D
E-002,2025-10-06T19:00:00+00:00,0.756,CLUJ-D
E-002,2025-10-06T20:00:00+00:00,0.916,CLUJ-D
E-002,2025-10-06T21:00:00+00:00,0.603,CLUJ-D
E-002,2025-10-06T22:00:00+00:00,0.893,CLUJ-D
E-002,2025-10-06T23:00:00+00:00,0.986,CLUJ-D
E-002,2025-10-07T00:00:00+00:00,1.121,CLUJ-D
E-002,2025-10-07T01:00:00+00:00,0.935,CLUJ-D
E-002,2025-10-07T02:00:00+00:00,0.632,CLUJ-D
E-002,2025-10-07T03:00:00+00:00,0.93,CLUJ-D
E-002,2025-10-07T04:00:00+00:00,0.688,CLUJ-D
E-002,2025-10-07T05:00:00+00:00,0.676,CLUJ-D
E-002,2025-10-07T06:00:00+00:00,0.627,CLUJ-D
E-002,2025-10-07T07:00:00+00:00,0.518,CLUJ-D
E-002,2025-10-07T08:00:00+00:00,0.787,CLUJ-D
E-002,2025-10-07T09:00:00+00:00,1.126,CLUJ-D
E-002,2025-10-07T10:00:00+00:00,1.351,CLUJ-D
E-002,2025-10-07T11:00:00+00:00,0.785,CLUJ-D
E-002,2025-10-07T12:00:00+00:00,1.117,CLUJ-D
E-002,2025-10-07T13:00:00+00:00,0.821,CLUJ-D
E-002,2025-10-07T14:00:00+00:00,0.57,CLUJ-D
E-002,2025-10-07T15:00:00+00:00,1.04,CLUJ-D
E-002,2025-10-07T16:00:00+00:00,0.947,CLUJ-D
E-002,2025-10-07T17:00:00+00:00,1.264,CLUJ-D
E-002,2025-10-07T18:00:00+00:00,0.593,CLUJ-D
E-002,2025-10-07T19:00:00+00:00,1.459,CLUJ-D
E-002,2025-10-07T20:00:00+00:00,1.218,CLUJ-D
E-002,2025-10-07T21:00:00+00:00,0.896,CLUJ-D
E-002,2025-10-07T22:00:00+00:00,0.84,CLUJ-D
E-002,2025-10-07T23:00:00+00:00,0.757,CLUJ-D
E-002,2025-10-08T00:00:00+00:00,0.922,CLUJ-D
E-002,2025-10-08T01:00:00+00:00,0.863,CLUJ-D
E-002,2025-10-08T02:00:00+00:00,1.003,CLUJ-D
E-002,2025-10-08T03:00:00+00:00,0.841,CLUJ-D
E-002,2025-10-08T04:00:00+00:00,1.183,CLUJ-D
E-002,2025-10-08T05:00:00+00:00,0.925,CLUJ-D
E-002,2025-10-08T06:00:00+00:00,0.849,CLUJ-D
E-002,2025-10-08T07:00:00+00:00,1.105,CLUJ-D
E-002,2025-10-08T08:00:00+00:00,0.575,CLUJ-D
E-002,2025-10-08T09:00:00+00:00,0.968,CLUJ-D
E-002,2025-10-08T10:00:00+00:00,0.905,CLUJ-D
E-002,2025-10-08T11:00:00+00:00,0.618,CLUJ-D
E-002,2025-10-08T12:00:00+00:00,0.558,CLUJ-D
E-002,2025-10-08T13:00:00+00:00,1.102,CLUJ-D
E-002,2025-10-08T14:00:00+00:00,1.093,CLUJ-D
E-002,2025-10-08T15:00:00+00:00,0.935,CLUJ-D
E-002,2025-10-08T16:00:00+00:00,1.243,CLUJ-D
E-002,2025-10-08T17:00:00+00:00,0.988,CLUJ-D
E-002,2025-10-08T18:00:00+00:00,1.15,CLUJ-D
E-002,2025-10-08T19:00:00+00:00,0.984,CLUJ-D
E-002,2025-10-08T20:00:00+00:00,0.845,CLUJ-D
E-002,2025-10-08T21:00:00+00:00,0.688,CLUJ-D
E-002,2025-10-08T22:00:00+00:00,0.779,CLUJ-D
E-002,2025-10-08T23:00:00+00:00,0.849,CLUJ-D
E-002,2025-10-09T00:00:00+00:00,1.173,CLUJ-D
E-002,2025-10-09T01:00:00+00:00,1.054,CLUJ-D
E-002,2025-10-09T02:00:00+00:00,0.966,CLUJ-D
E-002,2025-10-09T03:00:00+00:00,1.074,CLUJ-D
E-002,2025-10-09T04:00:00+00:00,1.005,CLUJ-D
E-002,2025-10-09T05:00:00+00:00,0.952,CLUJ-D
E-002,2025-10-09T06:00:00+00:00,0.6,CLUJ-D
E-002,2025-10-09T07:00:00+00:00,1.128,CLUJ-D
E-002,2025-10-09T08:00:00+00:00,0.808,CLUJ-D
E-002,2025-10-09T09:00:00+00:00,1.118,CLUJ-D
E-002,2025-10-09T10:00:00+00:00,1.137,CLUJ-D
E-002,2025-10-09T11:00:00+00:00,0.766,CLUJ-D
E-002,2025-10-09T12:00:00+00:00,1.09,CLUJ-D
E-002,2025-10-09T13:00:00+00:00,0.828,CLUJ-D
E-002,2025-10-09T14:00:00+00:00,0.829,CLUJ-D
E-002,2025-10-09T15:00:00+00:00,0.951,CLUJ-D
E-002,2025-10-09T16:00:00+00:00,0.957,CLUJ-D
E-002,2025-10-09T17:00:00+00:00,0.908,CLUJ-D
E-002,2025-10-09T18:00:00+00:00,0.633,CLUJ-D
E-002,2025-10-09T19:00:00+00:00,0.876,CLUJ-D
E-002,2025-10-09T20:00:00+00:00,1.356,CLUJ-D
E-002,2025-10-09T21:00:00+00:00,0.343,CLUJ-D
E-002,2025-10-09T22:00:00+00:00,1.074,CLUJ-D
E-002,2025-10-09T23:00:00+00:00,1.111,CLUJ-D
E-002,2025-10-10T00:00:00+00:00,0.628,CLUJ-D
E-002,2025-10-10T01:00:00+00:00,0.806,CLUJ-D
E-002,2025-10-10T02:00:00+00:00,0.7,CLUJ-D
E-002,2025-10-10T03:00:00+00:00,1.271,CLUJ-D
E-002,2025-10-10T04:00:00+00:00,1.121,CLUJ-D
E-002,2025-10-10T05:00:00+00:00,1.13,CLUJ-D
E-002,2025-10-10T06:00:00+00:00,0.924,CLUJ-D
E-002,2025-10-10T07:00:00+00:00,1.162,CLUJ-D
E-002,2025-10-10T08:00:00+00:00,0.898,CLUJ-D
E-002,2025-10-10T09:00:00+00:00,1.172,CLUJ-D
E-002,2025-10-10T10:00:00+00:00,0.87,CLUJ-D
E-002,2025-10-10T11:00:00+00:00,0.764,CLUJ-D
E-002,2025-10-10T12:00:00+00:00,1.262,CLUJ-D
E-002,2025-10-10T13:00:00+00:00,0.896,CLUJ-D
E-002,2025-10-10T14:00:00+00:00,0.72,CLUJ-D
E-002,2025-10-10T15:00:00+00:00,0.718,CLUJ-D
E-002,2025-10-10T16:00:00+00:00,0.719,CLUJ-D
E-002,2025-10-10T17:00:00+00:00,1.069,CLUJ-D
E-002,2025-10-10T18:00:00+00:00,0.88,CLUJ-D
E-002,2025-10-10T19:00:00+00:00,1.36,CLUJ-D
E-002,2025-10-10T20:00:00+00:00,1.137,CLUJ-D
E-002,2025-10-10T21:00:00+00:00,0.951,CLUJ-D
E-002,2025-10-10T22:00:00+00:00,1.181,CLUJ-D
E-002,2025-10-10T23:00:00+00:00,0.801,CLUJ-D
E-002,2025-10-11T00:00:00+00:00,0.529,CLUJ-D
E-002,2025-10-11T01:00:00+00:00,0.702,CLUJ-D
E-002,2025-10-11T02:00:00+00:00,0.929,CLUJ-D
E-002,2025-10-11T03:00:00+00:00,0.855,CLUJ-D
E-002,2025-10-11T04:00:00+00:00,1.065,CLUJ-D
E-002,2025-10-11T05:00:00+00:00,0.875,CLUJ-D
E-002,2025-10-11T06:00:00+00:00,1.05,CLUJ-D
E-002,2025-10-11T07:00:00+00:00,1.2,CLUJ-D
E-002,2025-10-11T08:00:00+00:00,0.874,CLUJ-D
E-002,2025-10-11T09:00:00+00:00,1.011,CLUJ-D
E-002,2025-10-11T10:00:00+00:00,0.549,CLUJ-D
E-002,2025-10-11T11:00:00+00:00,0.875,CLUJ-D
E-002,2025-10-11T12:00:00+00:00,0.654,CLUJ-D
E-002,2025-10-11T13:00:00+00:00,0.929,CLUJ-D
E-002,2025-10-11T14:00:00+00:00,0.947,CLUJ-D
E-002,2025-10-11T15:00:00+00:00,0.947,CLUJ-D
E-002,2025-10-11T16:00:00+00:00,0.804,CLUJ-D
E-002,2025-10-11T17:00:00+00:00,1.36,CLUJ-D
E-002,2025-10-11T18:00:00+00:00,0.646,CLUJ-D
E-002,2025-10-11T19:00:00+00:00,0.634,CLUJ-D
E-002,2025-10-11T20:00:00+00:00,1.231,CLUJ-D
E-002,2025-10-11T21:00:00+00:00,0.759,CLUJ-D
E-002,2025-10-11T22:00:00+00:00,0.711,CLUJ-D
E-002,2025-10-11T23:00:00+00:00,1.361,CLUJ-D
E-002,2025-10-12T00:00:00+00:00,1.097,CLUJ-D
E-002,2025-10-12T01:00:00+00:00,0.781,CLUJ-D
E-002,2025-10-12T02:00:00+00:00,0.944,CLUJ-D
E-002,2025-10-12T03:00:00+00:00,1.289,CLUJ-D
E-002,2025-10-12T04:00:00+00:00,1.038,CLUJ-D
E-002,2025-10-12T05:00:00+00:00,1.157,CLUJ-D
E-002,2025-10-12T06:00:00+00:00,1.061,CLUJ-D
E-002,2025-10-12T07:00:00+00:00,1.086,CLUJ-D
E-002,2025-10-12T08:00:00+00:00,0.908,CLUJ-D
E-002,2025-10-12T09:00:00+00:00,0.902,CLUJ-D
E-002,2025-10-12T10:00:00+00:00,0.953,CLUJ-D
E-002,2025-10-12T11:00:00+00:00,1.047,CLUJ-D
E-002,2025-10-12T12:00:00+00:00,0.843,CLUJ-D
E-002,2025-10-12T13:00:00+00:00,0.924,CLUJ-D
E-002,2025-10-12T14:00:00+00:00,0.838,CLUJ-D
E-002,2025-10-12T15:00:00+00:00,0.923,CLUJ-D
E-002,2025-10-12T16:00:00+00:00,0.65,CLUJ-D
E-002,2025-10-12T17:00:00+00:00,1.421,CLUJ-D
E-002,2025-10-12T18:00:00+00:00,0.753,CLUJ-D
E-002,2025-10-12T19:00:00+00:00,0.828,CLUJ-D
E-002,2025-10-12T20:00:00+00:00,0.736,CLUJ-D
E-002,2025-10-12T21:00:00+00:00,1.023,CLUJ-D
E-002,2025-10-12T22:00:00+00:00,0.861,CLUJ-D
E-002,2025-10-12T23:00:00+00:00,0.707,CLUJ-D
E-002,2025-10-13T00:00:00+00:00,1.031,CLUJ-D
E-002,2025-10-13T01:00:00+00:00,1.058,CLUJ-D
E-002,2025-10-13T02:00:00+00:00,0.887,CLUJ-D
E-002,2025-10-13T03:00:00+00:00,0.767,CLUJ-D
E-002,2025-10-13T04:00:00+00:00,1.338,CLUJ-D
E-002,2025-10-13T05:00:00+00:00,0.968,CLUJ-D
E-002,2025-10-13T06:00:00+00:00,0.645,CLUJ-D
E-002,2025-10-13T07:00:00+00:00,1.183,CLUJ-D
E-002,2025-10-13T08:00:00+00:00,0.729,CLUJ-D
E-002,2025-10-13T09:00:00+00:00,1.448,CLUJ-D
E-002,2025-10-13T10:00:00+00:00,0.916,CLUJ-D
E-002,2025-10-13T11:00:00+00:00,1.103,CLUJ-D
E-002,2025-10-13T12:00:00+00:00,0.484,CLUJ-D
E-002,2025-10-13T13:00:00+00:00,0.643,CLUJ-D
E-002,2025-10-13T14:00:00+00:00,1.167,CLUJ-D
E-002,2025-10-13T15:00:00+00:00,0.964,CLUJ-D
E-002,2025-10-13T16:00:00+00:00,1.308,CLUJ-D
E-002,2025-10-13T17:00:00+00:00,0.997,CLUJ-D
E-002,2025-10-13T18:00:00+00:00,0.929,CLUJ-D
E-002,2025-10-13T19:00:00+00:00,1.243,CLUJ-D
E-002,2025-10-13T20:00:00+00:00,1.102,CLUJ-D
E-002,2025-10-13T21:00:00+00:00,0.861,CLUJ-D
E-002,2025-10-13T22:00:00+00:00,0.681,CLUJ-D
E-002,2025-10-13T23:00:00+00:00,0.426,CLUJ-D
E-002,2025-10-14T00:00:00+00:00,0.812,CLUJ-D
E-002,2025-10-14T01:00:00+00:00,0.663,CLUJ-D
E-002,2025-10-14T02:00:00+00:00,1.42,CLUJ-D
E-002,2025-10-14T03:00:00+00:00,0.77,CLUJ-D
E-002,2025-10-14T04:00:00+00:00,0.764,CLUJ-D
E-002,2025-10-14T05:00:00+00:00,0.596,CLUJ-D
E-002,2025-10-14T06:00:00+00:00,0.847,CLUJ-D
E-002,2025-10-14T07:00:00+00:00,0.767,CLUJ-D
E-002,2025-10-14T08:00:00+00:00,1.248,CLUJ-D
E-002,2025-10-14T09:00:00+00:00,0.934,CLUJ-D
E-002,2025-10-14T10:00:00+00:00,0.898,CLUJ-D
E-002,2025-10-14T11:00:00+00:00,0.873,CLUJ-D
E-002,2025-10-14T12:00:00+00:00,1.057,CLUJ-D
E-002,2025-10-14T13:00:00+00:00,0.81,CLUJ-D
E-002,2025-10-14T14:00:00+00:00,1.033,CLUJ-D
E-002,2025-10-14T15:00:00+00:00,1.223,CLUJ-D
E-002,2025-10-14T16:00:00+00:00,0.992,CLUJ-D
E-002,2025-10-14T17:00:00+00:00,0.85,CLUJ-D
E-002,2025-10-14T18:00:00+00:00,0.709,CLUJ-D
E-002,2025-10-14T19:00:00+00:00,0.845,CLUJ-D
E-002,2025-10-14T20:00:00+00:00,1.013,CLUJ-D
E-002,2025-10-14T21:00:00+00:00,0.593,CLUJ-D
E-002,2025-10-14T22:00:00+00:00,1.066,CLUJ-D
E-002,2025-10-14T23:00:00+00:00,0.942,CLUJ-D
E-002,2025-10-15T00:00:00+00:00,0.87,CLUJ-D
E-002,2025-10-15T01:00:00+00:00,0.768,CLUJ-D
E-002,2025-10-15T02:00:00+00:00,0.805,CLUJ-D
E-002,2025-10-15T03:00:00+00:00,1.019,CLUJ-D
E-002,2025-10-15T04:00:00+00:00,0.874,CLUJ-D
E-002,2025-10-15T05:00:00+00:00,0.8,CLUJ-D
E-002,2025-10-15T06:00:00+00:00,0.994,CLUJ-D
E-002,2025-10-15T07:00:00+00:00,1.002,CLUJ-D
E-002,2025-10-15T08:00:00+00:00,0.65,CLUJ-D
E-002,2025-10-15T09:00:00+00:00,1.014,CLUJ-D
